school_id,course_id
S_TsinghuaX,C_course-v1:TsinghuaX+00701032X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+0350161X_2015_T2+sp
S_TsinghuaX,C_course-v1:TsinghuaX+30240243X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+AP000002X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+Thesis2018+sp
S_TsinghuaX,C_course-v1:TsinghuaX+AP201601X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+00680142X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+20350033X+sp
S_TsinghuaX,C_course-v1:BSU+BSU001+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+60250101X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+20240103X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+00690863X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+40050455X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+20430064_2X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+80515182X+2019_sp
S_TsinghuaX,C_course-v1:TsinghuaX+60610231+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+30640014X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+2019032101X+2019_T2
S_TsinghuaX,C_course-v1:TsinghuaX+00310222X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+40250074X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+00670122X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+2017091801X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+40510293X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+00740043X_2015_T2+sp
S_TsinghuaX,C_course-v1:TsinghuaX+JRFX01+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+80515522X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+00740043_1x+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+60610231+2016_T2_SP
S_TsinghuaX,C_course-v1:TsinghuaX+20120143X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+80000901X_2+sp
S_TsinghuaX,C_course-v1:TsinghuaX+20150001+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+20440333X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+20220214X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+30240184+sp
S_TsinghuaX,C_course-v1:TsinghuaX+80000901X_1+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+10421084X_2015_2+sp
S_TsinghuaX,C_course-v1:TsinghuaX+00670122+sp
S_TsinghuaX,C_course-v1:TsinghuaX+30130274X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+60240202X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+40050455_2X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+40050444X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+00612642X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+30150303X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+30140393X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+JWWCD001+2015_T2
S_TsinghuaX,C_course-v1:TsinghuaX+10430494X_2015_2+sp
S_TsinghuaX,C_course-v1:TsinghuaX+64100033X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+80590982X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+00690302_2+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+THU00001X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+00612642X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+70660542X+2015_T2
S_TsinghuaX,C_course-v1:TsinghuaX+10620204X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+00612643X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+70250023X_2015_2+sp
S_TsinghuaX,C_course-v1:TsinghuaX+20430064X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+00690242+sp
S_TsinghuaX,C_course-v1:TsinghuaX+40130653X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+80030222X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+10691113X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+64100033X+SP
S_TsinghuaX,C_course-v1:TsinghuaX+80000522X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+30700313X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+10800032X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+20220053X_2015_T2+sp
S_TsinghuaX,C_course-v1:TsinghuaX+AP000015X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+01030132X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+80240372X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+AP000004X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+30590023+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+Pr20170406-SC_p1+sp
S_TsinghuaX,C_course-v1:TsinghuaX+Grasshopper101+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+30670043X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+TsinghuaX+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+Intro2EltrMrt+2018_T2
S_TsinghuaX,C_course-v1:TsinghuaX+20180919X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+80000901X_1+sp
S_TsinghuaX,C_course-v1:TsinghuaX+2018031901X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+80240372X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+34000888X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+10610183_2X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+61030031X+2019sp
S_TsinghuaX,C_course-v1:TsinghuaX+30040323X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+30040352X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+30240184_2X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+THU201607+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+20220332X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+30670043X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+10421102x_2015_T2+sp
S_TsinghuaX,C_course-v1:TsinghuaX+THU201606X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+00670122X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+10610193X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+20440333X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+30260032X_+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+00680082X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+L061101X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+40809644X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+10450034_1X_2X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+2018032801X+2018_T1
S_TsinghuaX,C_course-v1:TsinghuaX+30806872X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+40260092X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+20140064X+2018_sp
S_TsinghuaX,C_course-v1:TsinghuaX+80160283+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+02070251X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+10610183_2X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+40160092X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+70000662+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+20190225x+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+00612643X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+60700052X+2019_T2
S_TsinghuaX,C_course-v1:TsinghuaX+80511503X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+10690012+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+70340063X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+30040263X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+20180412+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+34100333+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+00691153X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+400182X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+20250103X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+60240013X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+30320174X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+00690212X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+AP000013X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+10430484X_2015_2+sp
S_TsinghuaX,C_course-v1:TsinghuaX+01510192X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+THESIS2016X_tv+2016_T1
S_TsinghuaX,C_course-v1:TsinghuaX+2070071X+2017_T1
S_TsinghuaX,C_course-v1:TsinghuaX+laserapp+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+00690302_2+sp
S_TsinghuaX,C_course-v1:TsinghuaX+00690242X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+80512073X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+400182X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+00460032X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+30240532X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+80611322X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+80140242+sp
S_TsinghuaX,C_course-v1:TsinghuaX+70240183x_1+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+10610224X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+00510888X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+2018031601X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+20320074X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+40040152X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+40050444X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+01030132X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+00310222X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+60510102X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+2018011901X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+30805743+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+AP000001X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+30240332+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+70150104_2X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+10800163X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+THESIS2014_1X_tv+_2014_
S_TsinghuaX,C_course-v1:TsinghuaX+AP000016X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+80150193X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+10691113X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+20140064_2X+2018_sp
S_TsinghuaX,C_course-v1:TsinghuaX+10421084X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+10421094X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+70612463X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+10421075X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+00740113_1X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+40250683X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+80611322X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+10421075X_2015_2+sp
S_TsinghuaX,C_course-v1:TsinghuaX+30640014X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+70800232X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+THESIS2015X_tv+2015_T1
S_TsinghuaX,C_course-v1:TsinghuaX+10450012X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+70612463X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+90640012X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+20740042X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+20430054X1+sp
S_TsinghuaX,C_course-v1:TsinghuaX+10421094X_2015_2+sp
S_TsinghuaX,C_course-v1:TsinghuaX+40670453X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+80590892+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+Thesis2016X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+00690212X-2+sp
S_TsinghuaX,C_course-v1:TsinghuaX+80000822X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+40160092X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+60700052X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+8070071301+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+00510133X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+80590952X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+00040132X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+00691153X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+TSINGHUA107+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+00740123_X+sp
S_TsinghuaX,C_course-v1:TsinghuaX+80150193X+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+20180131001+2019_T1
S_TsinghuaX,C_course-v1:TsinghuaX+70150104X+2019_T1
S_FJNU,C_course-v1:FJNU+5000320201+2019_T1
S_WageningenX,C_course-v1:WageningenX+NUTR101x+sp
S_HLJUX,C_course-v1:HLJUX+1811012013+2018_T2
S_ZJUX,C_course-v1:ZJUX+2017011101X+2017_T1
S_ustc,C_course-v1:USTC+2017011402X+2017_T1
S_ustc,C_course-v1:USTC+AP000011X+2019_T1
S_ustc,C_course-v1:USTC+2017011401X+2017_T1
S_ustc,C_course-v1:USTC+SE20190403X+sp
S_ZAFU,C_course-v1:ZAFU+20171218+2019_T1
S_GDUT,C_course-v1:GDUT+2018120405X+2019_T1
S_UIR,C_course-v1:UIR+2018040201X+2019_T1
S_XAAU,C_course-v1:XAAU+20180411001+2019_T1
S_QHU,C_course-v1:QHU+20180419+sp
S_QHU,C_course-v1:QHU+20180419+2019_T1
S_SYJU,C_course-v1:SYJU+030020406+2019_T1
S_UC_BerkeleyX,C_course-v1:UC_BerkeleyX+CS169_2x+sp
S_UC_BerkeleyX,C_course-v1:UC_BerkeleyX+CS_184_1x+sp
S_UC_BerkeleyX,C_course-v1:UC_BerkeleyX+ColWri2_1x_2015_T1+2019_T1
S_EST,C_course-v1:EST+20170914+sp
S_YMY,C_course-v1:YMY+20171108001+sp
S_gmc,C_course-v1:gmc+3060511+2018_T2
S_gmc,C_course-v1:gmc+306702+2018_t2
S_gmc,C_course-v1:gmc+30102+2018_T2
S_gztrc,C_course-v1:gztrc+2018122601+2019_T1
S_FJTCM,C_course-v1:FJTCM+20180622001+2019_T1
S_PekingX,C_course-v1:PekingX+2018122101X+2019_T1
S_PekingX,C_course-v1:PekingX+2018122102X+2019_T1
S_PekingX,C_course-v1:PekingX+Peking001x+_
S_BJTU,C_course-v1:BJTU+2017052601X+2019_T1
S_BJTU,C_course-v1:BJTU+2017052601X+2018_T2
S_BJTU,C_course-v1:BJTU+2017072501X+sp
S_DelftX,C_course-v1:DelftX+ET3034x+sp
S_BerkeleyX,C_course-v1:BerkeleyX+CS169_1X+sp
S_JSUX,C_course-v1:JSUX+2017011101X+sp
S_cqu,C_course-v1:CQU+ICE20012+sp
S_cqu,C_course-v1:CQU+2018122703+2018_T2
S_cqu,C_course-v1:CQU+2017121401X+2019_T1
S_cqu,C_course-v1:CQU+MATH20041X+2019_T1
S_XJAU,C_course-v1:XJAU+246010007+2018_T2
S_CIE,C_course-v1:CIE+CIE2017008+2019_T1
S_CIE,C_course-v1:CIE+CIE2017004+2019_T1
S_CIE,C_course-v1:CIE+CIE2017005+2019_T1
S_CIE,C_course-v1:CIE+CIE2017002+2019_T1
S_CIE,C_course-v1:CIE+CIE2016004+2019_T1
S_CIE,C_course-v1:CIE+CIE2016005+2019_T1
S_CIE,C_course-v1:CIE+CIE2017001+2019_T1
S_CIE,C_course-v1:CIE+JD_2017+2019_T1
S_CIE,C_course-v1:CIE+CIE2016002+2019_T1
S_PSFFC,C_course-v1:PSFFC+2018102402X+2018_T2
S_PSFFC,C_course-v1:PSFFC+2018102405X+2018_T2
S_PSFFC,C_course-v1:PSFFC+2018102403X+2018_T2
S_PSFFC,C_course-v1:PSFFC+2018102406X+2018_T2
S_PSFFC,C_course-v1:PSFFC+2018102404X+2018_T2
S_QLU,C_course-v1:QLU+2018122607X+2019_T1
